original_path,similarity,creativity_score,mse,lpips,composite_score,label,genre,filename
data/wikiart_sd/images/human/john-atkinson-grimshaw_salthouse-dock-liverpool_resize768.jpg,0.02816314995288849,0.9718368500471115,312.605712890625,0.41732457280158997,0.6294794053187348,human,john-atkinson-grimshaw_salthouse-dock-liverpool_resize768_generated.jpg,john-atkinson-grimshaw_salthouse-dock-liverpool_resize768.jpg
data/wikiart_sd/images/ai/john-atkinson-grimshaw_salthouse-dock-liverpool_resize768_generated.jpg,0.022350208833813667,0.9776497911661863,6916.46142578125,0.808262825012207,0.8513006551287746,ai,john-atkinson-grimshaw_salthouse-dock-liverpool_resize768_generated.jpg,john-atkinson-grimshaw_salthouse-dock-liverpool_resize768_generated.jpg
data/wikiart_sd/images/human/joaquín-sorolla_stemming-raisins-javea-1898_resize768.jpg,0.09414918720722198,0.905850812792778,920.3202514648438,0.5669748187065125,0.6885692516636981,human,joaquín-sorolla_stemming-raisins-javea-1898_resize768_generated.jpg,joaquín-sorolla_stemming-raisins-javea-1898_resize768.jpg
data/wikiart_sd/images/ai/joaquín-sorolla_stemming-raisins-javea-1898_resize768_generated.jpg,0.141323521733284,0.858676478266716,889.84521484375,0.576114296913147,0.6749170751623099,ai,joaquín-sorolla_stemming-raisins-javea-1898_resize768_generated.jpg,joaquín-sorolla_stemming-raisins-javea-1898_resize768_generated.jpg
data/wikiart_sd/images/human/yiannis-tsaroychis_young-man-standing-like-olympia-s-statue-wearing-pajamas-1939_resize768.jpg,0.006475429981946945,0.993524570018053,534.096923828125,0.42200061678886414,0.6537372258892319,human,yiannis-tsaroychis_young-man-standing-like-olympia-s-statue-wearing-pajamas-1939_resize768_generated.jpg,yiannis-tsaroychis_young-man-standing-like-olympia-s-statue-wearing-pajamas-1939_resize768.jpg
data/wikiart_sd/images/ai/yiannis-tsaroychis_young-man-standing-like-olympia-s-statue-wearing-pajamas-1939_resize768_generated.jpg,0.03758431598544121,0.9624156840145588,587.0933227539062,0.48273003101348877,0.6663449882376825,ai,yiannis-tsaroychis_young-man-standing-like-olympia-s-statue-wearing-pajamas-1939_resize768_generated.jpg,yiannis-tsaroychis_young-man-standing-like-olympia-s-statue-wearing-pajamas-1939_resize768_generated.jpg
data/wikiart_sd/images/human/john-singer-sargent_a-venetian-interior_resize768.jpg,0.08448800444602966,0.9155119955539703,432.6435241699219,0.46384769678115845,0.6355954217932821,human,john-singer-sargent_a-venetian-interior_resize768_generated.jpg,john-singer-sargent_a-venetian-interior_resize768.jpg
data/wikiart_sd/images/ai/john-singer-sargent_a-venetian-interior_resize768_generated.jpg,0.021104464307427406,0.9788955356925726,6023.56689453125,0.873046338558197,0.8693090134826109,ai,john-singer-sargent_a-venetian-interior_resize768_generated.jpg,john-singer-sargent_a-venetian-interior_resize768_generated.jpg
data/wikiart_sd/images/human/dan-flavin_untitled-to-my-dear-bitch-airily-1981_resize768.jpg,0.25236085057258606,0.7476391494274139,808.029296875,0.37638312578201294,0.5685383749853509,human,dan-flavin_untitled-to-my-dear-bitch-airily-1981_resize768_generated.jpg,dan-flavin_untitled-to-my-dear-bitch-airily-1981_resize768.jpg
data/wikiart_sd/images/ai/dan-flavin_untitled-to-my-dear-bitch-airily-1981_resize768_generated.jpg,0.4327920973300934,0.5672079026699066,898.9364013671875,0.40721815824508667,0.5217561415630833,ai,dan-flavin_untitled-to-my-dear-bitch-airily-1981_resize768_generated.jpg,dan-flavin_untitled-to-my-dear-bitch-airily-1981_resize768_generated.jpg
data/wikiart_sd/images/human/andrea-del-verrocchio_the-baptism-of-christ_resize768.jpg,0.675726592540741,0.32427340745925903,879.52685546875,0.44199690222740173,0.4517396103082795,human,andrea-del-verrocchio_the-baptism-of-christ_resize768_generated.jpg,andrea-del-verrocchio_the-baptism-of-christ_resize768.jpg
data/wikiart_sd/images/ai/andrea-del-verrocchio_the-baptism-of-christ_resize768_generated.jpg,0.2486284077167511,0.7513715922832489,1530.646728515625,0.6875181198120117,0.6919738112069487,ai,andrea-del-verrocchio_the-baptism-of-christ_resize768_generated.jpg,andrea-del-verrocchio_the-baptism-of-christ_resize768_generated.jpg
data/wikiart_sd/images/human/pierre-auguste-renoir_study-of-flowers-anemones-and-tulips-1910_resize768.jpg,0.29762428998947144,0.7023757100105286,893.5960693359375,0.4974355101585388,0.5967122057659313,human,pierre-auguste-renoir_study-of-flowers-anemones-and-tulips-1910_resize768_generated.jpg,pierre-auguste-renoir_study-of-flowers-anemones-and-tulips-1910_resize768.jpg
data/wikiart_sd/images/ai/pierre-auguste-renoir_study-of-flowers-anemones-and-tulips-1910_resize768_generated.jpg,0.23915372788906097,0.760846272110939,583.8409423828125,0.4215553402900696,0.5786030553496263,ai,pierre-auguste-renoir_study-of-flowers-anemones-and-tulips-1910_resize768_generated.jpg,pierre-auguste-renoir_study-of-flowers-anemones-and-tulips-1910_resize768_generated.jpg
data/wikiart_sd/images/human/efim-volkov_summer-landscape-with-fisherman_resize768.jpg,0.418962687253952,0.581037312746048,660.3471069335938,0.44019070267677307,0.5284379690117843,human,efim-volkov_summer-landscape-with-fisherman_resize768_generated.jpg,efim-volkov_summer-landscape-with-fisherman_resize768.jpg
data/wikiart_sd/images/ai/efim-volkov_summer-landscape-with-fisherman_resize768_generated.jpg,0.3576408922672272,0.6423591077327728,457.58636474609375,0.45948949456214905,0.5447109432721823,ai,efim-volkov_summer-landscape-with-fisherman_resize768_generated.jpg,efim-volkov_summer-landscape-with-fisherman_resize768_generated.jpg
data/wikiart_sd/images/human/pierre-auguste-renoir_near-berneval-1898_resize768.jpg,0.034180063754320145,0.9658199362456799,13057.21484375,1.0622481107711792,0.9504149363171267,human,pierre-auguste-renoir_near-berneval-1898_resize768_generated.jpg,pierre-auguste-renoir_near-berneval-1898_resize768.jpg
data/wikiart_sd/images/ai/pierre-auguste-renoir_near-berneval-1898_resize768_generated.jpg,0.25984346866607666,0.7401565313339233,445.5354309082031,0.705459713935852,0.6585291433717028,ai,pierre-auguste-renoir_near-berneval-1898_resize768_generated.jpg,pierre-auguste-renoir_near-berneval-1898_resize768_generated.jpg
data/wikiart_sd/images/human/thomas-theodor-heine_poster-advertising-marcel-pr-vost-s-novel-les-demi-vierges-pan-magazine-1896_resize768.jpg,0.12759964168071747,0.8724003583192825,1390.6087646484375,0.5021121501922607,0.6677386465280694,human,thomas-theodor-heine_poster-advertising-marcel-pr-vost-s-novel-les-demi-vierges-pan-magazine-1896_resize768_generated.jpg,thomas-theodor-heine_poster-advertising-marcel-pr-vost-s-novel-les-demi-vierges-pan-magazine-1896_resize768.jpg
data/wikiart_sd/images/ai/thomas-theodor-heine_poster-advertising-marcel-pr-vost-s-novel-les-demi-vierges-pan-magazine-1896_resize768_generated.jpg,-0.007835637778043747,1.0078356377780437,22339.890625,0.9083706140518188,0.9286754494352275,ai,thomas-theodor-heine_poster-advertising-marcel-pr-vost-s-novel-les-demi-vierges-pan-magazine-1896_resize768_generated.jpg,thomas-theodor-heine_poster-advertising-marcel-pr-vost-s-novel-les-demi-vierges-pan-magazine-1896_resize768_generated.jpg
data/wikiart_sd/images/human/kuzma-petrov-vodkin_the-port-of-dieppe-1929_resize768.jpg,-0.0018071215599775314,1.0018071215599775,621.4229736328125,0.3982046842575073,0.6529429762116545,human,kuzma-petrov-vodkin_the-port-of-dieppe-1929_resize768_generated.jpg,kuzma-petrov-vodkin_the-port-of-dieppe-1929_resize768.jpg
data/wikiart_sd/images/ai/kuzma-petrov-vodkin_the-port-of-dieppe-1929_resize768_generated.jpg,-0.019151167944073677,1.0191511679440737,16910.166015625,0.8716424703598022,0.9121427829677274,ai,kuzma-petrov-vodkin_the-port-of-dieppe-1929_resize768_generated.jpg,kuzma-petrov-vodkin_the-port-of-dieppe-1929_resize768_generated.jpg
data/wikiart_sd/images/human/claude-monet_rocky-coast-and-the-lion-rock-belle-ile_resize768.jpg,0.07454271614551544,0.9254572838544846,999.5873413085938,0.5029829740524292,0.676163752916264,human,claude-monet_rocky-coast-and-the-lion-rock-belle-ile_resize768_generated.jpg,claude-monet_rocky-coast-and-the-lion-rock-belle-ile_resize768.jpg
data/wikiart_sd/images/ai/claude-monet_rocky-coast-and-the-lion-rock-belle-ile_resize768_generated.jpg,0.0027632154524326324,0.9972367845475674,8024.97802734375,0.9033294320106506,0.8938219366150658,ai,claude-monet_rocky-coast-and-the-lion-rock-belle-ile_resize768_generated.jpg,claude-monet_rocky-coast-and-the-lion-rock-belle-ile_resize768_generated.jpg
data/wikiart_sd/images/human/ivan-aivazovsky_view-of-crimea-1851_resize768.jpg,0.010639670304954052,0.989360329695046,700.5159912109375,0.47333458065986633,0.6773008084726518,human,ivan-aivazovsky_view-of-crimea-1851_resize768_generated.jpg,ivan-aivazovsky_view-of-crimea-1851_resize768.jpg
data/wikiart_sd/images/ai/ivan-aivazovsky_view-of-crimea-1851_resize768_generated.jpg,0.03293953463435173,0.9670604653656483,29358.06640625,0.9707359671592712,0.9437816269258005,ai,ivan-aivazovsky_view-of-crimea-1851_resize768_generated.jpg,ivan-aivazovsky_view-of-crimea-1851_resize768_generated.jpg
data/wikiart_sd/images/human/luca-signorelli_the-last-judgment-the-right-part-of-the-composition-the-damned-consigned-to-hell-1502_resize768.jpg,0.38411861658096313,0.6158813834190369,1085.12109375,0.5163719058036804,0.579809646293403,human,luca-signorelli_the-last-judgment-the-right-part-of-the-composition-the-damned-consigned-to-hell-1502_resize768_generated.jpg,luca-signorelli_the-last-judgment-the-right-part-of-the-composition-the-damned-consigned-to-hell-1502_resize768.jpg
data/wikiart_sd/images/ai/luca-signorelli_the-last-judgment-the-right-part-of-the-composition-the-damned-consigned-to-hell-1502_resize768_generated.jpg,0.04465677589178085,0.9553432241082191,10110.8330078125,0.8244096040725708,0.8602396019820974,ai,luca-signorelli_the-last-judgment-the-right-part-of-the-composition-the-damned-consigned-to-hell-1502_resize768_generated.jpg,luca-signorelli_the-last-judgment-the-right-part-of-the-composition-the-damned-consigned-to-hell-1502_resize768_generated.jpg
data/wikiart_sd/images/human/anders-zorn_coquelin-cadet-1889_resize768.jpg,0.03889445960521698,0.961105540394783,748.7612915039062,0.4658859372138977,0.6673253602037587,human,anders-zorn_coquelin-cadet-1889_resize768_generated.jpg,anders-zorn_coquelin-cadet-1889_resize768.jpg
data/wikiart_sd/images/ai/anders-zorn_coquelin-cadet-1889_resize768_generated.jpg,0.12494838982820511,0.8750516101717949,682.6546630859375,0.5254703760147095,0.6558297807548895,ai,anders-zorn_coquelin-cadet-1889_resize768_generated.jpg,anders-zorn_coquelin-cadet-1889_resize768_generated.jpg
data/wikiart_sd/images/human/vincent-van-gogh_olive-trees-against-a-slope-of-a-hill-1889_resize768.jpg,0.23777584731578827,0.7622241526842117,1245.01513671875,0.5795872211456299,0.6536386791571994,human,vincent-van-gogh_olive-trees-against-a-slope-of-a-hill-1889_resize768_generated.jpg,vincent-van-gogh_olive-trees-against-a-slope-of-a-hill-1889_resize768.jpg
data/wikiart_sd/images/ai/vincent-van-gogh_olive-trees-against-a-slope-of-a-hill-1889_resize768_generated.jpg,0.5076632499694824,0.4923367500305176,805.5401611328125,0.5276086330413818,0.5337568608685878,ai,vincent-van-gogh_olive-trees-against-a-slope-of-a-hill-1889_resize768_generated.jpg,vincent-van-gogh_olive-trees-against-a-slope-of-a-hill-1889_resize768_generated.jpg
data/wikiart_sd/images/human/mario-sironi_the-plane_resize768.jpg,0.2969425320625305,0.7030574679374695,918.448486328125,0.38150182366371155,0.5590882573447647,human,mario-sironi_the-plane_resize768_generated.jpg,mario-sironi_the-plane_resize768.jpg
data/wikiart_sd/images/ai/mario-sironi_the-plane_resize768_generated.jpg,0.39686065912246704,0.603139340877533,978.94482421875,0.41483274102211,0.5387374688622429,ai,mario-sironi_the-plane_resize768_generated.jpg,mario-sironi_the-plane_resize768_generated.jpg
data/wikiart_sd/images/human/betty-parsons_untitled-abstraction(2)_resize768.jpg,0.4865759015083313,0.5134240984916687,962.6472778320312,0.4346490502357483,0.5149522561705138,human,betty-parsons_untitled-abstraction(2)_resize768_generated.jpg,betty-parsons_untitled-abstraction(2)_resize768.jpg
data/wikiart_sd/images/ai/betty-parsons_untitled-abstraction(2)_resize768_generated.jpg,0.33131247758865356,0.6686875224113464,900.2945556640625,0.4659772217273712,0.575212697892019,ai,betty-parsons_untitled-abstraction(2)_resize768_generated.jpg,betty-parsons_untitled-abstraction(2)_resize768_generated.jpg
data/wikiart_sd/images/human/henri-martin_saint-cirq-lapopie-in-evening-1897_resize768.jpg,0.06384459137916565,0.9361554086208344,292.8871765136719,0.5372819304466248,0.65569115545322,human,henri-martin_saint-cirq-lapopie-in-evening-1897_resize768_generated.jpg,henri-martin_saint-cirq-lapopie-in-evening-1897_resize768.jpg
data/wikiart_sd/images/ai/henri-martin_saint-cirq-lapopie-in-evening-1897_resize768_generated.jpg,0.4285626709461212,0.5714373290538788,245.2421875,0.4855247139930725,0.5117448450538401,ai,henri-martin_saint-cirq-lapopie-in-evening-1897_resize768_generated.jpg,henri-martin_saint-cirq-lapopie-in-evening-1897_resize768_generated.jpg
data/wikiart_sd/images/human/david-burliuk_hills-near-village_resize768.jpg,0.41019266843795776,0.5898073315620422,1825.2723388671875,0.540878415107727,0.5943329516393966,human,david-burliuk_hills-near-village_resize768_generated.jpg,david-burliuk_hills-near-village_resize768.jpg
data/wikiart_sd/images/ai/david-burliuk_hills-near-village_resize768_generated.jpg,0.11359304189682007,0.8864069581031799,758.6219482421875,0.5641629099845886,0.6755631230021999,ai,david-burliuk_hills-near-village_resize768_generated.jpg,david-burliuk_hills-near-village_resize768_generated.jpg
